plotid,sampleid,sample_internal_id,lon,lat,email,flagged,collection_time,analysis_duration,imagery_title,imagery_attributions,sample_geom,confidence,confidence_comment,pl_source,Classification,Commentaire,gfc_gain,gfc_lossyear,gfc_treecover2000,tmf_ac_Dec2000,tmf_ac_Dec2021,tmf_ac_Dec2008,Classification_MAJ,Classification 2010,fcc_obs,year_start,year_end
268,4277,761457033,166.715137,-22.2299434,oriane.bruyere@oeil.nc,FALSE,28/08/2024 05:40:00,18.3 secs,Pléiade_2021_TC,NA,POINT(166.715137 -22.229943399999996),NA,NA,NA,Perte,NA,0,18,67,1,2,1,Forêt,Forêt,Loss,2008,2021
268,4278,761457034,166.715137,-22.229673905154897,oriane.bruyere@oeil.nc,FALSE,28/08/2024 05:40:00,18.3 secs,Pléiade_2021_TC,NA,POINT(166.715137 -22.229673905154897),NA,NA,NA,Perte,NA,0,18,66,1,2,1,Non Forêt,Non Forêt,Loss,2008,2021
268,4279,761457035,166.71542813367984,-22.230212894327053,oriane.bruyere@oeil.nc,FALSE,28/08/2024 05:40:00,18.3 secs,Pléiade_2021_TC,NA,POINT(166.71542813367984 -22.230212894327053),NA,NA,NA,Perte,NA,0,18,74,1,4,1,Non Forêt,Non Forêt,Loss,2008,2021
268,4280,761457036,166.71542813367984,-22.2299434,oriane.bruyere@oeil.nc,FALSE,28/08/2024 05:40:00,18.3 secs,Pléiade_2021_TC,NA,POINT(166.71542813367984 -22.229943399999996),NA,NA,NA,Perte,NA,0,18,74,1,4,1,Non Forêt,Non Forêt,Loss,2008,2021
268,4281,761457037,166.71542813367984,-22.229673905154897,oriane.bruyere@oeil.nc,FALSE,28/08/2024 05:40:00,18.3 secs,Pléiade_2021_TC,NA,POINT(166.71542813367984 -22.229673905154897),NA,NA,NA,Perte,NA,0,18,66,1,3,1,Non Forêt,Non Forêt,Loss,2008,2021
269,4289,761457038,166.61156286074933,-22.23289519432701,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:20:00,2381.3 secs,Pléiade_2021_TC,NA,POINT(166.61156286074933 -22.232895194327014),NA,NA,NA,Stable,NA,0,18,45,6,6,6,Non Forêt,Non Forêt,StableNF,2008,2021
269,4290,761457039,166.61156286074933,-22.2326257,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:20:00,2381.3 secs,Pléiade_2021_TC,NA,POINT(166.61156286074933 -22.2326257),NA,NA,NA,Stable,NA,0,0,45,6,6,6,Non Forêt,Non Forêt,StableNF,2008,2021
269,4291,761457040,166.61156286074933,-22.232356205154858,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:20:00,2381.3 secs,Pléiade_2021_TC,NA,POINT(166.61156286074933 -22.232356205154858),NA,NA,NA,Stable,NA,0,0,45,6,6,6,Non Forêt,Non Forêt,StableNF,2008,2021
269,4292,761457041,166.61185399999997,-22.23289519432701,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:20:00,2381.3 secs,Pléiade_2021_TC,NA,POINT(166.61185399999997 -22.232895194327014),NA,NA,NA,Stable,NA,0,18,45,6,6,6,Non Forêt,Non Forêt,StableNF,2008,2021
269,4293,761457042,166.61185399999997,-22.2326257,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:20:00,2381.3 secs,Pléiade_2021_TC,NA,POINT(166.61185399999997 -22.2326257),NA,NA,NA,Stable,NA,0,18,45,6,6,6,Non Forêt,Non Forêt,StableNF,2008,2021
269,4294,761457043,166.61185399999997,-22.232356205154858,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:20:00,2381.3 secs,Pléiade_2021_TC,NA,POINT(166.61185399999997 -22.232356205154858),NA,NA,NA,Stable,NA,0,18,45,6,6,6,Non Forêt,Non Forêt,StableNF,2008,2021
269,4295,761457044,166.6121451392506,-22.23289519432701,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:20:00,2381.3 secs,Pléiade_2021_TC,NA,POINT(166.6121451392506 -22.232895194327014),NA,NA,NA,Stable,NA,0,0,45,6,6,6,Non Forêt,Non Forêt,StableNF,2008,2021
269,4296,761457045,166.6121451392506,-22.2326257,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:20:00,2381.3 secs,Pléiade_2021_TC,NA,POINT(166.6121451392506 -22.2326257),NA,NA,NA,Stable,NA,0,0,45,6,6,6,Non Forêt,Non Forêt,StableNF,2008,2021
269,4297,761457046,166.6121451392506,-22.232356205154858,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:20:00,2381.3 secs,Pléiade_2021_TC,NA,POINT(166.6121451392506 -22.232356205154858),NA,NA,NA,Stable,NA,0,0,45,6,6,6,Non Forêt,Non Forêt,StableNF,2008,2021
270,4305,761457047,166.61389785967197,-22.233413894327,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:21:00,84.5 secs,Pléiade_2021_TC,NA,POINT(166.61389785967197 -22.233413894327),NA,NA,NA,Stable,NA,0,18,45,6,6,6,Non Forêt,Non Forêt,StableNF,2008,2021
270,4306,761457048,166.61389785967197,-22.2331444,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:21:00,84.5 secs,Pléiade_2021_TC,NA,POINT(166.61389785967197 -22.2331444),NA,NA,NA,Stable,NA,0,0,45,6,6,6,Non Forêt,Non Forêt,StableNF,2008,2021
270,4307,761457049,166.61389785967197,-22.23287490515483,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:21:00,84.5 secs,Pléiade_2021_TC,NA,POINT(166.61389785967197 -22.23287490515483),NA,NA,NA,Stable,NA,0,18,45,6,6,6,Non Forêt,Non Forêt,StableNF,2008,2021
270,4308,761457050,166.614189,-22.233413894327,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:21:00,84.5 secs,Pléiade_2021_TC,NA,POINT(166.614189 -22.233413894327),NA,NA,NA,Stable,NA,0,0,37,6,6,6,Non Forêt,Non Forêt,StableNF,2008,2021
270,4309,761457051,166.614189,-22.2331444,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:21:00,84.5 secs,Pléiade_2021_TC,NA,POINT(166.614189 -22.2331444),NA,NA,NA,Stable,NA,0,18,37,6,6,6,Non Forêt,Non Forêt,StableNF,2008,2021
270,4310,761457052,166.614189,-22.23287490515483,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:21:00,84.5 secs,Pléiade_2021_TC,NA,POINT(166.614189 -22.23287490515483),NA,NA,NA,Stable,NA,0,18,37,6,6,6,Non Forêt,Non Forêt,StableNF,2008,2021
270,4311,761457053,166.61448014032803,-22.233413894327,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:21:00,84.5 secs,Pléiade_2021_TC,NA,POINT(166.61448014032803 -22.233413894327),NA,NA,NA,Stable,NA,0,0,29,6,6,6,Non Forêt,Non Forêt,StableNF,2008,2021
270,4312,761457054,166.61448014032803,-22.2331444,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:21:00,84.5 secs,Pléiade_2021_TC,NA,POINT(166.61448014032803 -22.2331444),NA,NA,NA,Stable,NA,0,0,29,6,6,6,Non Forêt,Non Forêt,StableNF,2008,2021
270,4313,761457055,166.61448014032803,-22.23287490515483,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:21:00,84.5 secs,Pléiade_2021_TC,NA,POINT(166.61448014032803 -22.23287490515483),NA,NA,NA,Stable,NA,0,0,29,6,6,6,Non Forêt,Non Forêt,StableNF,2008,2021
271,4321,761457056,166.62351285761957,-22.234401994326987,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:21:00,6.4 secs,Pléiade_2021_TC,NA,POINT(166.62351285761957 -22.234401994326987),NA,NA,NA,Stable,NA,0,0,45,6,6,6,Non Forêt,Non Forêt,StableNF,2008,2021
271,4322,761457057,166.62351285761957,-22.2341325,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:21:00,6.4 secs,Pléiade_2021_TC,NA,POINT(166.62351285761957 -22.2341325),NA,NA,NA,Stable,NA,0,0,45,6,6,6,Non Forêt,Non Forêt,StableNF,2008,2021
271,4323,761457058,166.62351285761957,-22.23386300515483,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:21:00,6.4 secs,Pléiade_2021_TC,NA,POINT(166.62351285761957 -22.23386300515483),NA,NA,NA,Stable,NA,0,0,45,6,6,6,Non Forêt,Non Forêt,StableNF,2008,2021
271,4324,761457059,166.623804,-22.234401994326987,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:21:00,6.4 secs,Pléiade_2021_TC,NA,POINT(166.623804 -22.234401994326987),NA,NA,NA,Stable,NA,0,0,37,6,6,6,Non Forêt,Non Forêt,StableNF,2008,2021
271,4325,761457060,166.623804,-22.2341325,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:21:00,6.4 secs,Pléiade_2021_TC,NA,POINT(166.623804 -22.2341325),NA,NA,NA,Stable,NA,0,18,45,6,6,6,Non Forêt,Non Forêt,StableNF,2008,2021
271,4326,761457061,166.623804,-22.23386300515483,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:21:00,6.4 secs,Pléiade_2021_TC,NA,POINT(166.623804 -22.23386300515483),NA,NA,NA,Stable,NA,0,0,45,6,6,6,Non Forêt,Non Forêt,StableNF,2008,2021
271,4327,761457062,166.62409514238047,-22.234401994326987,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:21:00,6.4 secs,Pléiade_2021_TC,NA,POINT(166.62409514238047 -22.234401994326987),NA,NA,NA,Stable,NA,0,0,37,6,6,6,Non Forêt,Non Forêt,StableNF,2008,2021
271,4328,761457063,166.62409514238047,-22.2341325,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:21:00,6.4 secs,Pléiade_2021_TC,NA,POINT(166.62409514238047 -22.2341325),NA,NA,NA,Stable,NA,0,0,37,6,6,6,Non Forêt,Non Forêt,StableNF,2008,2021
271,4329,761457064,166.62409514238047,-22.23386300515483,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:21:00,6.4 secs,Pléiade_2021_TC,NA,POINT(166.62409514238047 -22.23386300515483),NA,NA,NA,Stable,NA,0,0,45,6,6,6,Non Forêt,Non Forêt,StableNF,2008,2021
272,4337,761457065,166.5941278558898,-22.23523469432699,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:21:00,6.4 secs,Pléiade_2021_TC,NA,POINT(166.5941278558898 -22.23523469432699),NA,NA,NA,Stable,NA,0,0,47,6,4,6,Non Forêt,Non Forêt,StableNF,2008,2021
272,4338,761457066,166.5941278558898,-22.234965200000005,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:21:00,6.4 secs,Pléiade_2021_TC,NA,POINT(166.5941278558898 -22.234965200000005),NA,NA,NA,Stable,NA,0,0,47,6,4,6,Non Forêt,Non Forêt,StableNF,2008,2021
272,4339,761457067,166.5941278558898,-22.23469570515483,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:21:00,6.4 secs,Pléiade_2021_TC,NA,POINT(166.5941278558898 -22.234695705154834),NA,NA,NA,Stable,NA,0,0,37,6,6,6,Non Forêt,Non Forêt,StableNF,2008,2021
272,4340,761457068,166.594419,-22.23523469432699,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:21:00,6.4 secs,Pléiade_2021_TC,NA,POINT(166.594419 -22.23523469432699),NA,NA,NA,Stable,NA,0,0,45,6,6,6,Non Forêt,Non Forêt,StableNF,2008,2021
272,4341,761457069,166.594419,-22.234965200000005,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:21:00,6.4 secs,Pléiade_2021_TC,NA,POINT(166.594419 -22.234965200000005),NA,NA,NA,Stable,NA,0,18,45,6,6,6,Non Forêt,Non Forêt,StableNF,2008,2021
272,4342,761457070,166.594419,-22.23469570515483,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:21:00,6.4 secs,Pléiade_2021_TC,NA,POINT(166.594419 -22.234695705154834),NA,NA,NA,Stable,NA,0,0,44,6,6,6,Non Forêt,Non Forêt,StableNF,2008,2021
272,4343,761457071,166.59471014411017,-22.23523469432699,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:21:00,6.4 secs,Pléiade_2021_TC,NA,POINT(166.59471014411017 -22.23523469432699),NA,NA,NA,Stable,NA,0,0,45,6,6,6,Non Forêt,Non Forêt,StableNF,2008,2021
272,4344,761457072,166.59471014411017,-22.234965200000005,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:21:00,6.4 secs,Pléiade_2021_TC,NA,POINT(166.59471014411017 -22.234965200000005),NA,NA,NA,Stable,NA,0,0,45,6,4,6,Non Forêt,Non Forêt,StableNF,2008,2021
272,4345,761457073,166.59471014411017,-22.23469570515483,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:21:00,6.4 secs,Pléiade_2021_TC,NA,POINT(166.59471014411017 -22.234695705154834),NA,NA,NA,Stable,NA,0,0,44,6,4,6,Non Forêt,Non Forêt,StableNF,2008,2021
273,4353,761457074,166.71605585846848,-22.233993294327007,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:22:00,8.8 secs,Pléiade_2021_TC,NA,POINT(166.71605585846848 -22.233993294327007),NA,NA,NA,Stable,NA,0,0,45,1,3,2,Non Forêt,Non Forêt,StableNF,2008,2021
273,4354,761457075,166.71605585846848,-22.23372380000002,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:22:00,8.8 secs,Pléiade_2021_TC,NA,POINT(166.71605585846848 -22.23372380000002),NA,NA,NA,Stable,NA,0,0,45,1,3,2,Non Forêt,Forêt,StableNF,2008,2021
273,4355,761457076,166.71605585846848,-22.23345430515485,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:22:00,8.8 secs,Pléiade_2021_TC,NA,POINT(166.71605585846848 -22.23345430515485),NA,NA,NA,Stable,NA,0,0,45,1,3,2,Non Forêt,Forêt,StableNF,2008,2021
273,4356,761457077,166.716347,-22.233993294327007,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:22:00,8.8 secs,Pléiade_2021_TC,NA,POINT(166.716347 -22.233993294327007),NA,NA,NA,Stable,NA,0,18,54,1,3,1,Non Forêt,Non Forêt,StableNF,2008,2021
273,4357,761457078,166.716347,-22.23372380000002,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:22:00,8.8 secs,Pléiade_2021_TC,NA,POINT(166.716347 -22.23372380000002),NA,NA,NA,Stable,NA,0,18,45,1,4,2,Non Forêt,Forêt,StableNF,2008,2021
273,4358,761457079,166.716347,-22.23345430515485,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:22:00,8.8 secs,Pléiade_2021_TC,NA,POINT(166.716347 -22.23345430515485),NA,NA,NA,Stable,NA,0,18,55,1,3,1,Non Forêt,Non Forêt,StableNF,2008,2021
273,4359,761457080,166.7166381415315,-22.233993294327007,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:22:00,8.8 secs,Pléiade_2021_TC,NA,POINT(166.7166381415315 -22.233993294327007),NA,NA,NA,Stable,NA,0,0,55,1,3,1,Non Forêt,Non Forêt,StableNF,2008,2021
273,4360,761457081,166.7166381415315,-22.23372380000002,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:22:00,8.8 secs,Pléiade_2021_TC,NA,POINT(166.7166381415315 -22.23372380000002),NA,NA,NA,Stable,NA,0,18,45,1,3,1,Non Forêt,Non Forêt,StableNF,2008,2021
273,4361,761457082,166.7166381415315,-22.23345430515485,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:22:00,8.8 secs,Pléiade_2021_TC,NA,POINT(166.7166381415315 -22.23345430515485),NA,NA,NA,Stable,NA,0,18,45,1,3,1,Non Forêt,Non Forêt,StableNF,2008,2021
274,4369,761457083,166.71606185734285,-22.23453519432701,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:22:00,3.7 secs,Pléiade_2021_TC,NA,POINT(166.71606185734285 -22.23453519432701),NA,NA,NA,Stable,NA,0,0,47,1,2,2,Forêt,Forêt,StableF,2008,2021
274,4370,761457084,166.71606185734285,-22.23426570000001,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:22:00,3.7 secs,Pléiade_2021_TC,NA,POINT(166.71606185734285 -22.23426570000001),NA,NA,NA,Stable,NA,0,0,56,1,4,1,Forêt,Forêt,StableF,2008,2021
274,4371,761457085,166.71606185734285,-22.23399620515484,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:22:00,3.7 secs,Pléiade_2021_TC,NA,POINT(166.71606185734285 -22.23399620515484),NA,NA,NA,Stable,NA,0,0,45,1,3,2,Non Forêt,NA,StableNF,2008,2021
274,4372,761457086,166.71635299999997,-22.23453519432701,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:22:00,3.7 secs,Pléiade_2021_TC,NA,POINT(166.71635299999997 -22.23453519432701),NA,NA,NA,Stable,NA,0,18,62,1,3,1,Non Forêt,Non Forêt,StableNF,2008,2021
274,4373,761457087,166.71635299999997,-22.23426570000001,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:22:00,3.7 secs,Pléiade_2021_TC,NA,POINT(166.71635299999997 -22.23426570000001),NA,NA,NA,Stable,NA,0,18,45,1,4,1,Non Forêt,Non Forêt,StableNF,2008,2021
274,4374,761457088,166.71635299999997,-22.23399620515484,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:22:00,3.7 secs,Pléiade_2021_TC,NA,POINT(166.71635299999997 -22.23399620515484),NA,NA,NA,Stable,NA,0,18,54,1,3,1,Non Forêt,NA,StableNF,2008,2021
274,4375,761457089,166.71664414265712,-22.23453519432701,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:22:00,3.7 secs,Pléiade_2021_TC,NA,POINT(166.71664414265712 -22.23453519432701),NA,NA,NA,Stable,NA,0,18,45,1,3,2,Non Forêt,Non Forêt,StableNF,2008,2021
274,4376,761457090,166.71664414265712,-22.23426570000001,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:22:00,3.7 secs,Pléiade_2021_TC,NA,POINT(166.71664414265712 -22.23426570000001),NA,NA,NA,Stable,NA,0,18,54,1,3,1,Non Forêt,Non Forêt,StableNF,2008,2021
274,4377,761457091,166.71664414265712,-22.23399620515484,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:22:00,3.7 secs,Pléiade_2021_TC,NA,POINT(166.71664414265712 -22.23399620515484),NA,NA,NA,Stable,NA,0,0,55,1,3,1,Non Forêt,NA,StableNF,2008,2021
275,4385,761457092,166.7166438573557,-22.234528994327,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:22:00,5.9 secs,Pléiade_2021_TC,NA,POINT(166.71664385735573 -22.234528994326993),NA,NA,NA,Stable,NA,0,18,45,1,3,2,Non Forêt,NA,StableNF,2008,2021
275,4386,761457093,166.7166438573557,-22.234259500000007,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:22:00,5.9 secs,Pléiade_2021_TC,NA,POINT(166.71664385735573 -22.234259500000007),NA,NA,NA,Stable,NA,0,18,54,1,3,1,Non Forêt,NA,StableNF,2008,2021
275,4387,761457094,166.7166438573557,-22.23399000515484,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:22:00,5.9 secs,Pléiade_2021_TC,NA,POINT(166.71664385735573 -22.233990005154837),NA,NA,NA,Stable,NA,0,0,55,1,3,1,Non Forêt,NA,StableNF,2008,2021
275,4388,761457095,166.716935,-22.234528994327,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:22:00,5.9 secs,Pléiade_2021_TC,NA,POINT(166.716935 -22.234528994326993),NA,NA,NA,Stable,NA,0,18,43,6,6,6,Non Forêt,Non Forêt,StableNF,2008,2021
275,4389,761457096,166.716935,-22.234259500000007,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:22:00,5.9 secs,Pléiade_2021_TC,NA,POINT(166.716935 -22.234259500000007),NA,NA,NA,Stable,NA,0,18,45,6,6,6,Non Forêt,Non Forêt,StableNF,2008,2021
275,4390,761457097,166.716935,-22.23399000515484,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:22:00,5.9 secs,Pléiade_2021_TC,NA,POINT(166.716935 -22.233990005154837),NA,NA,NA,Stable,NA,0,18,54,1,3,1,Non Forêt,Forêt,StableNF,2008,2021
275,4391,761457098,166.71722614264428,-22.234528994327,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:22:00,5.9 secs,Pléiade_2021_TC,NA,POINT(166.71722614264428 -22.234528994326993),NA,NA,NA,Stable,NA,0,0,45,6,6,6,Non Forêt,Non Forêt,StableNF,2008,2021
275,4392,761457099,166.71722614264428,-22.234259500000007,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:22:00,5.9 secs,Pléiade_2021_TC,NA,POINT(166.71722614264428 -22.234259500000007),NA,NA,NA,Stable,NA,0,0,45,6,6,6,Non Forêt,Non Forêt,StableNF,2008,2021
275,4393,761457100,166.71722614264428,-22.23399000515484,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:22:00,5.9 secs,Pléiade_2021_TC,NA,POINT(166.71722614264428 -22.233990005154837),NA,NA,NA,Stable,NA,0,0,45,1,3,2,Non Forêt,Forêt,StableNF,2008,2021
276,4401,761457101,166.59209985416,-22.236067394326952,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:22:00,9.7 secs,Pléiade_2021_TC,NA,POINT(166.59209985416 -22.236067394326952),NA,NA,NA,Stable,NA,0,18,78,1,2,2,Forêt,Forêt,StableF,2008,2021
276,4402,761457102,166.59209985416,-22.23579789999999,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:22:00,9.7 secs,Pléiade_2021_TC,NA,POINT(166.59209985416 -22.235797899999994),NA,NA,NA,Stable,NA,0,18,78,1,2,2,Forêt,Non Forêt,StableF,2008,2021
276,4403,761457103,166.59209985416,-22.235528405154795,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:22:00,9.7 secs,Pléiade_2021_TC,NA,POINT(166.59209985416 -22.235528405154795),NA,NA,NA,Stable,NA,0,18,64,1,4,3,Non Forêt,Non Forêt,StableNF,2008,2021
276,4404,761457104,166.592391,-22.236067394326952,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:22:00,9.7 secs,Pléiade_2021_TC,NA,POINT(166.592391 -22.236067394326952),NA,NA,NA,Stable,NA,0,18,75,1,2,2,Forêt,Forêt,StableF,2008,2021
276,4405,761457105,166.592391,-22.23579789999999,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:22:00,9.7 secs,Pléiade_2021_TC,NA,POINT(166.592391 -22.235797899999994),NA,NA,NA,Stable,NA,0,18,74,1,2,1,Forêt,Non Forêt,StableF,2008,2021
276,4406,761457106,166.592391,-22.235528405154795,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:22:00,9.7 secs,Pléiade_2021_TC,NA,POINT(166.592391 -22.235528405154795),NA,NA,NA,Stable,NA,0,18,75,1,2,2,Non Forêt,Non Forêt,StableNF,2008,2021
276,4407,761457107,166.59268214584,-22.236067394326952,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:22:00,9.7 secs,Pléiade_2021_TC,NA,POINT(166.59268214584 -22.236067394326952),NA,NA,NA,Stable,NA,0,18,75,1,2,1,Forêt,Non Forêt,StableF,2008,2021
276,4408,761457108,166.59268214584,-22.23579789999999,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:22:00,9.7 secs,Pléiade_2021_TC,NA,POINT(166.59268214584 -22.235797899999994),NA,NA,NA,Stable,NA,0,18,74,1,2,1,Forêt,Non Forêt,StableF,2008,2021
276,4409,761457109,166.59268214584,-22.235528405154795,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:22:00,9.7 secs,Pléiade_2021_TC,NA,POINT(166.59268214584 -22.235528405154795),NA,NA,NA,Stable,NA,0,18,75,1,2,1,Forêt,Forêt,StableF,2008,2021
277,4417,761457110,166.59297885305207,-22.236600694326967,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:22:00,7.8 secs,Pléiade_2021_TC,NA,POINT(166.59297885305207 -22.236600694326967),NA,NA,NA,Stable,NA,0,18,54,1,2,1,Non Forêt,Non Forêt,StableNF,2008,2021
277,4418,761457111,166.59297885305207,-22.236331199999995,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:22:00,7.8 secs,Pléiade_2021_TC,NA,POINT(166.59297885305207 -22.236331199999995),NA,NA,NA,Stable,NA,0,18,62,1,2,1,Non Forêt,Non Forêt,StableNF,2008,2021
277,4419,761457112,166.59297885305207,-22.2360617051548,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:22:00,7.8 secs,Pléiade_2021_TC,NA,POINT(166.59297885305207 -22.236061705154796),NA,NA,NA,Stable,NA,0,18,79,1,4,1,Non Forêt,Non Forêt,StableNF,2008,2021
277,4420,761457113,166.59327,-22.236600694326967,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:22:00,7.8 secs,Pléiade_2021_TC,NA,POINT(166.59327 -22.236600694326967),NA,NA,NA,Stable,NA,0,18,45,1,2,2,Non Forêt,Forêt,StableNF,2008,2021
277,4421,761457114,166.59327,-22.236331199999995,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:22:00,7.8 secs,Pléiade_2021_TC,NA,POINT(166.59327 -22.236331199999995),NA,NA,NA,Stable,NA,0,18,54,1,2,1,Non Forêt,Non Forêt,StableNF,2008,2021
277,4422,761457115,166.59327,-22.2360617051548,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:22:00,7.8 secs,Pléiade_2021_TC,NA,POINT(166.59327 -22.236061705154796),NA,NA,NA,Stable,NA,0,18,55,1,2,1,Non Forêt,Non Forêt,StableNF,2008,2021
277,4423,761457116,166.59356114694788,-22.236600694326967,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:22:00,7.8 secs,Pléiade_2021_TC,NA,POINT(166.59356114694788 -22.236600694326967),NA,NA,NA,Stable,NA,0,18,45,1,2,2,Non Forêt,Forêt,StableNF,2008,2021
277,4424,761457117,166.59356114694788,-22.236331199999995,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:22:00,7.8 secs,Pléiade_2021_TC,NA,POINT(166.59356114694788 -22.236331199999995),NA,NA,NA,Stable,NA,0,18,54,1,2,1,Non Forêt,Non Forêt,StableNF,2008,2021
277,4425,761457118,166.59356114694788,-22.2360617051548,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:22:00,7.8 secs,Pléiade_2021_TC,NA,POINT(166.59356114694788 -22.236061705154796),NA,NA,NA,Stable,NA,0,0,51,6,4,6,Non Forêt,Non Forêt,StableNF,2008,2021
278,4433,761457119,166.59008385017864,-22.23798379432695,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:22:00,20.2 secs,Pléiade_2021_TC,NA,POINT(166.59008385017864 -22.23798379432695),NA,NA,NA,Stable,NA,0,0,62,1,2,1,Forêt,Non Forêt,StableF,2008,2021
278,4434,761457120,166.59008385017864,-22.237714300000007,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:22:00,20.2 secs,Pléiade_2021_TC,NA,POINT(166.59008385017864 -22.237714300000007),NA,NA,NA,Gain,NA,0,18,62,6,6,6,Forêt,Non Forêt,Gain,2008,2021
278,4435,761457121,166.59008385017864,-22.23744480515478,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:22:00,20.2 secs,Pléiade_2021_TC,NA,POINT(166.59008385017864 -22.23744480515478),NA,NA,NA,Stable,NA,0,18,62,1,2,2,Forêt,Non Forêt,StableF,2008,2021
278,4436,761457122,166.59037500000002,-22.23798379432695,oriane.bruyere@oeil.nc,FALSE,28/08/2024 06:22:00,20.2 secs,Pléiade_2021_TC,NA,POINT(166.59037500000002 -22.23798379432695),NA,NA,NA,Stable,NA,0,0,51,3,4,3,Forêt,Non Forêt,StableF,2008,2021
