plotid,sampleid,sample_internal_id,lon,lat,email,flagged,collection_time,analysis_duration,imagery_title,imagery_attributions,imagery_used,sample_geom,confidence,confidence_comment,pl_source,fcc2008,Commentaire,fcc2000,gfc_ gain,gfc_ lossyear,gfc_ treecover2000,tmf_ac_ Dec2000,tmf_ac_ Dec2021,tmf_ac_ Dec2008,fcc2021,fcc_p1,fcc_p2
192,3057,750584819,165.8555817826178,-21.783326494332783,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,54.3 secs,Othophoto_2010,NA,NA,POINT(165.8555817826178 -21.783326494332783),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,98,1,1,1,NA,loss,NA
192,3058,750584820,165.8555817826178,-21.783057,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,54.3 secs,Othophoto_2010,NA,NA,POINT(165.8555817826178 -21.783057),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,97,1,1,1,NA,loss,NA
192,3059,750584821,165.8555817826178,-21.782787505160627,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,54.3 secs,Othophoto_2010,NA,NA,POINT(165.8555817826178 -21.782787505160627),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,98,1,1,1,NA,loss,NA
192,3060,750584822,165.855872,-21.783326494332783,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,54.3 secs,Othophoto_2010,NA,NA,POINT(165.855872 -21.783326494332783),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,98,1,1,1,NA,loss,NA
192,3061,750584823,165.855872,-21.783057,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,54.3 secs,Othophoto_2010,NA,NA,POINT(165.855872 -21.783057),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,98,1,1,1,NA,loss,NA
192,3062,750584824,165.855872,-21.782787505160627,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,54.3 secs,Othophoto_2010,NA,NA,POINT(165.855872 -21.782787505160627),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,97,1,1,1,NA,loss,NA
192,3063,750584825,165.85616221738218,-21.783326494332783,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,54.3 secs,Othophoto_2010,NA,NA,POINT(165.85616221738218 -21.783326494332783),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,98,1,1,1,NA,loss,NA
192,3064,750584826,165.85616221738218,-21.783057,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,54.3 secs,Othophoto_2010,NA,NA,POINT(165.85616221738218 -21.783057),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,98,1,1,1,NA,loss,NA
192,3065,750584827,165.85616221738218,-21.782787505160627,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,54.3 secs,Othophoto_2010,NA,NA,POINT(165.85616221738218 -21.782787505160627),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,97,1,1,1,NA,loss,NA
193,3073,750584828,165.86051678211984,-21.7835724943328,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,53.2 secs,Othophoto_2010,NA,NA,POINT(165.86051678211984 -21.7835724943328),NA,NA,NA,Non Forêt,Commentaire,Non Forêt,0,18,37,6,6,6,NA,stableNF,NA
193,3074,750584829,165.86051678211984,-21.783303000000004,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,53.2 secs,Othophoto_2010,NA,NA,POINT(165.86051678211984 -21.783303000000004),NA,NA,NA,Non Forêt,Commentaire,Non Forêt,0,18,45,1,4,2,NA,stableNF,NA
193,3075,750584830,165.86051678211984,-21.783033505160645,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,53.2 secs,Othophoto_2010,NA,NA,POINT(165.86051678211984 -21.783033505160645),NA,NA,NA,Non Forêt,Commentaire,Non Forêt,0,18,51,1,4,1,NA,stableNF,NA
193,3076,750584831,165.860807,-21.7835724943328,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,53.2 secs,Othophoto_2010,NA,NA,POINT(165.860807 -21.7835724943328),NA,NA,NA,Non Forêt,Commentaire,Non Forêt,0,18,45,1,3,4,NA,stableNF,NA
193,3077,750584832,165.860807,-21.783303000000004,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,53.2 secs,Othophoto_2010,NA,NA,POINT(165.860807 -21.783303000000004),NA,NA,NA,Non Forêt,Commentaire,Non Forêt,0,18,51,1,3,4,NA,stableNF,NA
193,3078,750584833,165.860807,-21.783033505160645,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,53.2 secs,Othophoto_2010,NA,NA,POINT(165.860807 -21.783033505160645),NA,NA,NA,Non Forêt,Commentaire,Non Forêt,0,18,55,1,4,2,NA,stableNF,NA
193,3079,750584834,165.86109721788014,-21.7835724943328,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,53.2 secs,Othophoto_2010,NA,NA,POINT(165.86109721788014 -21.7835724943328),NA,NA,NA,Non Forêt,Commentaire,Non Forêt,0,18,45,1,3,4,NA,stableNF,NA
193,3080,750584835,165.86109721788014,-21.783303000000004,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,53.2 secs,Othophoto_2010,NA,NA,POINT(165.86109721788014 -21.783303000000004),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,18,45,1,4,2,NA,loss,NA
193,3081,750584836,165.86109721788014,-21.783033505160645,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,53.2 secs,Othophoto_2010,NA,NA,POINT(165.86109721788014 -21.783033505160645),NA,NA,NA,Non Forêt,Commentaire,Non Forêt,0,18,52,1,3,2,NA,stableNF,NA
194,3089,750584837,165.86022778156928,-21.783844494332797,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,53.1 secs,Othophoto_2010,NA,NA,POINT(165.86022778156928 -21.783844494332797),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,98,1,1,1,NA,loss,NA
194,3090,750584838,165.86022778156928,-21.783575,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,53.1 secs,Othophoto_2010,NA,NA,POINT(165.86022778156928 -21.783575),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,97,1,1,1,NA,loss,NA
194,3091,750584839,165.86022778156928,-21.78330550516064,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,53.1 secs,Othophoto_2010,NA,NA,POINT(165.86022778156928 -21.78330550516064),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,97,1,1,1,NA,loss,NA
194,3092,750584840,165.860518,-21.783844494332797,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,53.1 secs,Othophoto_2010,NA,NA,POINT(165.860518 -21.783844494332797),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,97,1,1,1,NA,loss,NA
194,3093,750584841,165.860518,-21.783575,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,53.1 secs,Othophoto_2010,NA,NA,POINT(165.860518 -21.783575),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,97,1,1,1,NA,loss,NA
194,3094,750584842,165.860518,-21.78330550516064,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,53.1 secs,Othophoto_2010,NA,NA,POINT(165.860518 -21.78330550516064),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,97,1,1,1,NA,loss,NA
194,3095,750584843,165.86080821843078,-21.783844494332797,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,53.1 secs,Othophoto_2010,NA,NA,POINT(165.86080821843078 -21.783844494332797),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,79,1,1,1,NA,loss,NA
194,3096,750584844,165.86080821843078,-21.783575,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,53.1 secs,Othophoto_2010,NA,NA,POINT(165.86080821843078 -21.783575),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,96,1,1,1,NA,loss,NA
194,3097,750584845,165.86080821843078,-21.78330550516064,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,53.1 secs,Othophoto_2010,NA,NA,POINT(165.86080821843078 -21.78330550516064),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,97,1,1,1,NA,loss,NA
195,3105,750584846,165.85471778041338,-21.78441549433279,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,53.1 secs,Othophoto_2010,NA,NA,POINT(165.85471778041338 -21.78441549433279),NA,NA,NA,Non Forêt,Commentaire,Non Forêt,0,0,55,6,6,6,NA,stableNF,NA
195,3106,750584847,165.85471778041338,-21.784146000000007,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,53.1 secs,Othophoto_2010,NA,NA,POINT(165.85471778041338 -21.784146000000007),NA,NA,NA,Non Forêt,Commentaire,Non Forêt,0,0,47,6,6,6,NA,stableNF,NA
195,3107,750584848,165.85471778041338,-21.78387650516062,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,53.1 secs,Othophoto_2010,NA,NA,POINT(165.85471778041338 -21.78387650516062),NA,NA,NA,Non Forêt,Commentaire,Non Forêt,0,0,47,6,6,6,NA,stableNF,NA
195,3108,750584849,165.855008,-21.78441549433279,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,53.1 secs,Othophoto_2010,NA,NA,POINT(165.855008 -21.78441549433279),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,63,6,6,6,NA,loss,NA
195,3109,750584850,165.855008,-21.784146000000007,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,53.1 secs,Othophoto_2010,NA,NA,POINT(165.855008 -21.784146000000007),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,55,1,2,2,NA,loss,NA
195,3110,750584851,165.855008,-21.78387650516062,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,53.1 secs,Othophoto_2010,NA,NA,POINT(165.855008 -21.78387650516062),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,62,6,4,4,NA,loss,NA
195,3111,750584852,165.85529821958662,-21.78441549433279,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,53.1 secs,Othophoto_2010,NA,NA,POINT(165.85529821958662 -21.78441549433279),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,64,1,1,1,NA,loss,NA
195,3112,750584853,165.85529821958662,-21.784146000000007,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,53.1 secs,Othophoto_2010,NA,NA,POINT(165.85529821958662 -21.784146000000007),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,66,1,1,1,NA,loss,NA
195,3113,750584854,165.85529821958662,-21.78387650516062,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,53.1 secs,Othophoto_2010,NA,NA,POINT(165.85529821958662 -21.78387650516062),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,75,1,1,1,NA,loss,NA
196,3121,750584855,165.85848978045385,-21.784395494332784,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,55.3 secs,Othophoto_2010,NA,NA,POINT(165.85848978045385 -21.784395494332784),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,97,1,2,2,NA,loss,NA
196,3122,750584856,165.85848978045385,-21.784126,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,55.3 secs,Othophoto_2010,NA,NA,POINT(165.85848978045385 -21.784126),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,97,1,2,2,NA,loss,NA
196,3123,750584857,165.85848978045385,-21.783856505160628,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,55.3 secs,Othophoto_2010,NA,NA,POINT(165.85848978045385 -21.783856505160628),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,97,1,2,2,NA,loss,NA
196,3124,750584858,165.85877999999997,-21.784395494332784,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,55.3 secs,Othophoto_2010,NA,NA,POINT(165.85877999999997 -21.784395494332784),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,81,1,2,2,NA,loss,NA
196,3125,750584859,165.85877999999997,-21.784126,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,55.3 secs,Othophoto_2010,NA,NA,POINT(165.85877999999997 -21.784126),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,97,1,1,1,NA,loss,NA
196,3126,750584860,165.85877999999997,-21.783856505160628,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,55.3 secs,Othophoto_2010,NA,NA,POINT(165.85877999999997 -21.783856505160628),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,97,1,1,1,NA,loss,NA
196,3127,750584861,165.85907021954614,-21.784395494332784,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,55.3 secs,Othophoto_2010,NA,NA,POINT(165.85907021954614 -21.784395494332784),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,82,1,1,1,NA,loss,NA
196,3128,750584862,165.85907021954614,-21.784126,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,55.3 secs,Othophoto_2010,NA,NA,POINT(165.85907021954614 -21.784126),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,98,1,1,1,NA,loss,NA
196,3129,750584863,165.85907021954614,-21.783856505160628,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,55.3 secs,Othophoto_2010,NA,NA,POINT(165.85907021954614 -21.783856505160628),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,98,1,2,2,NA,loss,NA
197,3137,750584864,165.85878177990728,-21.78466549433277,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,52.8 secs,Othophoto_2010,NA,NA,POINT(165.85878177990728 -21.78466549433277),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,55,1,1,1,NA,loss,NA
197,3138,750584865,165.85878177990728,-21.784396,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,52.8 secs,Othophoto_2010,NA,NA,POINT(165.85878177990728 -21.784396),NA,NA,NA,Non Forêt,Commentaire,Non Forêt,0,0,54,6,4,4,NA,stableNF,NA
197,3139,750584866,165.85878177990728,-21.784126505160614,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,52.8 secs,Othophoto_2010,NA,NA,POINT(165.85878177990728 -21.784126505160614),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,51,6,4,6,NA,loss,NA
197,3140,750584867,165.859072,-21.78466549433277,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,52.8 secs,Othophoto_2010,NA,NA,POINT(165.859072 -21.78466549433277),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,62,1,1,1,NA,loss,NA
197,3141,750584868,165.859072,-21.784396,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,52.8 secs,Othophoto_2010,NA,NA,POINT(165.859072 -21.784396),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,62,1,1,1,NA,loss,NA
197,3142,750584869,165.859072,-21.784126505160614,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,52.8 secs,Othophoto_2010,NA,NA,POINT(165.859072 -21.784126505160614),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,55,1,1,1,NA,loss,NA
197,3143,750584870,165.85936222009272,-21.78466549433277,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,52.8 secs,Othophoto_2010,NA,NA,POINT(165.85936222009272 -21.78466549433277),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,66,1,1,1,NA,loss,NA
197,3144,750584871,165.85936222009272,-21.784396,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,52.8 secs,Othophoto_2010,NA,NA,POINT(165.85936222009272 -21.784396),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,78,1,1,1,NA,loss,NA
197,3145,750584872,165.85936222009272,-21.784126505160614,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,52.8 secs,Othophoto_2010,NA,NA,POINT(165.85936222009272 -21.784126505160614),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,72,1,1,1,NA,loss,NA
198,3153,750584873,165.85849377935668,-21.78493749433279,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,53.8 secs,Othophoto_2010,NA,NA,POINT(165.85849377935668 -21.784937494332794),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,97,1,1,1,NA,loss,NA
198,3154,750584874,165.85849377935668,-21.784667999999996,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,53.8 secs,Othophoto_2010,NA,NA,POINT(165.85849377935668 -21.784667999999996),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,97,1,1,1,NA,loss,NA
198,3155,750584875,165.85849377935668,-21.78439850516064,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,53.8 secs,Othophoto_2010,NA,NA,POINT(165.85849377935668 -21.784398505160638),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,97,1,1,1,NA,loss,NA
198,3156,750584876,165.85878400000001,-21.78493749433279,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,53.8 secs,Othophoto_2010,NA,NA,POINT(165.858784 -21.784937494332794),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,97,1,1,1,NA,loss,NA
198,3157,750584877,165.85878400000001,-21.784667999999996,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,53.8 secs,Othophoto_2010,NA,NA,POINT(165.858784 -21.784667999999996),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,97,1,1,1,NA,loss,NA
198,3158,750584878,165.85878400000001,-21.78439850516064,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,53.8 secs,Othophoto_2010,NA,NA,POINT(165.858784 -21.784398505160638),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,97,1,1,1,NA,loss,NA
198,3159,750584879,165.85907422064338,-21.78493749433279,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,53.8 secs,Othophoto_2010,NA,NA,POINT(165.85907422064338 -21.784937494332794),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,97,1,1,1,NA,loss,NA
198,3160,750584880,165.85907422064338,-21.784667999999996,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,53.8 secs,Othophoto_2010,NA,NA,POINT(165.85907422064338 -21.784667999999996),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,97,1,1,1,NA,loss,NA
198,3161,750584881,165.85907422064338,-21.78439850516064,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,53.8 secs,Othophoto_2010,NA,NA,POINT(165.85907422064338 -21.784398505160638),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,98,1,1,1,NA,loss,NA
199,3169,750584882,165.85617677768644,-21.785762494332772,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,52.2 secs,Othophoto_2010,NA,NA,POINT(165.85617677768644 -21.785762494332772),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,62,6,4,6,NA,loss,NA
199,3170,750584883,165.85617677768644,-21.785493,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,52.2 secs,Othophoto_2010,NA,NA,POINT(165.85617677768644 -21.785493000000002),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,62,6,6,6,NA,loss,NA
199,3171,750584884,165.85617677768644,-21.785223505160616,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,52.2 secs,Othophoto_2010,NA,NA,POINT(165.85617677768644 -21.785223505160616),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,55,6,6,6,NA,loss,NA
199,3172,750584885,165.856467,-21.785762494332772,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,52.2 secs,Othophoto_2010,NA,NA,POINT(165.856467 -21.785762494332772),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,54,6,6,6,NA,loss,NA
199,3173,750584886,165.856467,-21.785493,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,52.2 secs,Othophoto_2010,NA,NA,POINT(165.856467 -21.785493000000002),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,54,6,4,6,NA,loss,NA
199,3174,750584887,165.856467,-21.785223505160616,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,52.2 secs,Othophoto_2010,NA,NA,POINT(165.856467 -21.785223505160616),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,63,1,2,2,NA,loss,NA
199,3175,750584888,165.8567572223135,-21.785762494332772,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,52.2 secs,Othophoto_2010,NA,NA,POINT(165.8567572223135 -21.785762494332772),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,78,1,2,2,NA,loss,NA
199,3176,750584889,165.8567572223135,-21.785493,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,52.2 secs,Othophoto_2010,NA,NA,POINT(165.8567572223135 -21.785493000000002),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,78,1,1,1,NA,loss,NA
199,3177,750584890,165.8567572223135,-21.785223505160616,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:10:00Z,52.2 secs,Othophoto_2010,NA,NA,POINT(165.8567572223135 -21.785223505160616),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,97,1,1,1,NA,loss,NA
200,3185,750584891,165.86081977773506,-21.785738494332776,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:11:00Z,52.4 secs,Othophoto_2010,NA,NA,POINT(165.86081977773506 -21.785738494332776),NA,NA,NA,Non Forêt,Commentaire,Non interprétable,0,0,97,1,1,1,NA,NA,NA
200,3186,750584892,165.86081977773506,-21.785468999999992,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:11:00Z,52.4 secs,Othophoto_2010,NA,NA,POINT(165.86081977773506 -21.785468999999992),NA,NA,NA,Non Forêt,Commentaire,Non interprétable,0,0,90,1,1,1,NA,NA,NA
200,3187,750584893,165.86081977773506,-21.785199505160605,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:11:00Z,52.4 secs,Othophoto_2010,NA,NA,POINT(165.86081977773506 -21.785199505160605),NA,NA,NA,Non Forêt,Commentaire,Non interprétable,0,0,79,1,1,1,NA,NA,NA
200,3188,750584894,165.86111000000002,-21.785738494332776,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:11:00Z,52.4 secs,Othophoto_2010,NA,NA,POINT(165.86111000000002 -21.785738494332776),NA,NA,NA,Non Forêt,Commentaire,Non interprétable,0,0,90,1,1,1,NA,NA,NA
200,3189,750584895,165.86111000000002,-21.785468999999992,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:11:00Z,52.4 secs,Othophoto_2010,NA,NA,POINT(165.86111000000002 -21.785468999999992),NA,NA,NA,Non Forêt,Commentaire,Non interprétable,0,0,85,1,1,1,NA,NA,NA
200,3190,750584896,165.86111000000002,-21.785199505160605,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:11:00Z,52.4 secs,Othophoto_2010,NA,NA,POINT(165.86111000000002 -21.785199505160605),NA,NA,NA,Non Forêt,Commentaire,Non interprétable,0,0,90,1,1,1,NA,NA,NA
200,3191,750584897,165.86140022226496,-21.785738494332776,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:11:00Z,52.4 secs,Othophoto_2010,NA,NA,POINT(165.86140022226496 -21.785738494332776),NA,NA,NA,Non Forêt,Commentaire,Non interprétable,0,0,81,1,1,1,NA,NA,NA
200,3192,750584898,165.86140022226496,-21.785468999999992,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:11:00Z,52.4 secs,Othophoto_2010,NA,NA,POINT(165.86140022226496 -21.785468999999992),NA,NA,NA,Non Forêt,Commentaire,Non interprétable,0,0,79,1,1,1,NA,NA,NA
200,3193,750584899,165.86140022226496,-21.785199505160605,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:11:00Z,52.4 secs,Othophoto_2010,NA,NA,POINT(165.86140022226496 -21.785199505160605),NA,NA,NA,Non Forêt,Commentaire,Non interprétable,0,0,81,1,1,1,NA,NA,NA
201,3201,750584900,165.85937077717023,-21.786017494332768,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:11:00Z,51.8 secs,Othophoto_2010,NA,NA,POINT(165.85937077717023 -21.786017494332768),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,97,1,2,1,NA,loss,NA
201,3202,750584901,165.85937077717023,-21.785748,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:11:00Z,51.8 secs,Othophoto_2010,NA,NA,POINT(165.85937077717023 -21.785747999999998),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,98,1,1,1,NA,loss,NA
201,3203,750584902,165.85937077717023,-21.78547850516061,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:11:00Z,51.8 secs,Othophoto_2010,NA,NA,POINT(165.85937077717023 -21.78547850516061),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,98,1,1,1,NA,loss,NA
201,3204,750584903,165.859661,-21.786017494332768,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:11:00Z,51.8 secs,Othophoto_2010,NA,NA,POINT(165.859661 -21.786017494332768),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,97,1,1,1,NA,loss,NA
201,3205,750584904,165.859661,-21.785748,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:11:00Z,51.8 secs,Othophoto_2010,NA,NA,POINT(165.859661 -21.785747999999998),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,97,1,1,1,NA,loss,NA
201,3206,750584905,165.859661,-21.78547850516061,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:11:00Z,51.8 secs,Othophoto_2010,NA,NA,POINT(165.859661 -21.78547850516061),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,97,1,1,1,NA,loss,NA
201,3207,750584906,165.8599512228298,-21.786017494332768,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:11:00Z,51.8 secs,Othophoto_2010,NA,NA,POINT(165.8599512228298 -21.786017494332768),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,98,1,1,1,NA,loss,NA
201,3208,750584907,165.8599512228298,-21.785748,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:11:00Z,51.8 secs,Othophoto_2010,NA,NA,POINT(165.8599512228298 -21.785747999999998),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,97,1,1,1,NA,loss,NA
201,3209,750584908,165.8599512228298,-21.78547850516061,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:11:00Z,51.8 secs,Othophoto_2010,NA,NA,POINT(165.8599512228298 -21.78547850516061),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,90,1,2,1,NA,loss,NA
202,3217,750584909,165.85589177603646,-21.786577494332747,adrien.bertaud@oeil.nc,FALSE,2024-04-19T11:11:00Z,52.2 secs,Othophoto_2010,NA,NA,POINT(165.85589177603646 -21.786577494332747),NA,NA,NA,Non Forêt,Commentaire,Forêt,0,0,31,1,1,1,NA,loss,NA
