plotid,sampleid,sample_internal_id,lon,lat,email,flagged,collection_time,analysis_duration,imagery_title,imagery_attributions,imagery_used,sample_geom,confidence,confidence_comment,pl_source,Classification,Commentaire
26,405,744204518,165.904957,-21.74404,adrien.bertaud@oeil.nc,false,2024-04-16 06:12,163.6 secs,Orthophotos_2000,,,POINT(165.904957 -21.74404),,,,Non Forêt,Commentaire
26,406,744204519,165.904957,-21.743770505161123,adrien.bertaud@oeil.nc,false,2024-04-16 06:12,163.6 secs,Orthophotos_2000,,,POINT(165.904957 -21.743770505161123),,,,Non Forêt,Commentaire
26,407,744204520,165.90524713849203,-21.74430949433328,adrien.bertaud@oeil.nc,false,2024-04-16 06:12,163.6 secs,Orthophotos_2000,,,POINT(165.90524713849203 -21.74430949433328),,,,Non Forêt,Commentaire
26,408,744204521,165.90524713849203,-21.74404,adrien.bertaud@oeil.nc,false,2024-04-16 06:12,163.6 secs,Orthophotos_2000,,,POINT(165.90524713849203 -21.74404),,,,Non Forêt,Commentaire
26,409,744204522,165.90524713849203,-21.743770505161123,adrien.bertaud@oeil.nc,false,2024-04-16 06:12,163.6 secs,Orthophotos_2000,,,POINT(165.90524713849203 -21.743770505161123),,,,Non Forêt,Commentaire
27,417,744204523,165.90380185985583,-21.745127494333275,adrien.bertaud@oeil.nc,false,2024-04-16 06:12,162.3 secs,Orthophotos_2000,,,POINT(165.90380185985583 -21.745127494333275),,,,Non Forêt,Commentaire
27,418,744204524,165.90380185985583,-21.744857999999994,adrien.bertaud@oeil.nc,false,2024-04-16 06:12,162.3 secs,Orthophotos_2000,,,POINT(165.90380185985583 -21.744857999999994),,,,Non Forêt,Commentaire
27,419,744204525,165.90380185985583,-21.744588505161133,adrien.bertaud@oeil.nc,false,2024-04-16 06:12,162.3 secs,Orthophotos_2000,,,POINT(165.90380185985583 -21.744588505161133),,,,Non Forêt,Commentaire
27,420,744204526,165.904092,-21.745127494333275,adrien.bertaud@oeil.nc,false,2024-04-16 06:12,162.3 secs,Orthophotos_2000,,,POINT(165.904092 -21.745127494333275),,,,Non Forêt,Commentaire
27,421,744204527,165.904092,-21.744857999999994,adrien.bertaud@oeil.nc,false,2024-04-16 06:12,162.3 secs,Orthophotos_2000,,,POINT(165.904092 -21.744857999999994),,,,Non Forêt,Commentaire
27,422,744204528,165.904092,-21.744588505161133,adrien.bertaud@oeil.nc,false,2024-04-16 06:12,162.3 secs,Orthophotos_2000,,,POINT(165.904092 -21.744588505161133),,,,Non Forêt,Commentaire
27,423,744204529,165.90438214014415,-21.745127494333275,adrien.bertaud@oeil.nc,false,2024-04-16 06:12,162.3 secs,Orthophotos_2000,,,POINT(165.90438214014415 -21.745127494333275),,,,Non Forêt,Commentaire
27,424,744204530,165.90438214014415,-21.744857999999994,adrien.bertaud@oeil.nc,false,2024-04-16 06:12,162.3 secs,Orthophotos_2000,,,POINT(165.90438214014415 -21.744857999999994),,,,Non Forêt,Commentaire
27,425,744204531,165.90438214014415,-21.744588505161133,adrien.bertaud@oeil.nc,false,2024-04-16 06:12,162.3 secs,Orthophotos_2000,,,POINT(165.90438214014415 -21.744588505161133),,,,Non Forêt,Commentaire
28,433,744204532,165.92586285572312,-21.747173494333268,adrien.bertaud@oeil.nc,false,2024-04-16 06:13,191.3 secs,Orthophotos_2000,,,POINT(165.92586285572312 -21.747173494333268),,,,Forêt,Commentaire
28,434,744204533,165.92586285572312,-21.746904,adrien.bertaud@oeil.nc,false,2024-04-16 06:13,191.3 secs,Orthophotos_2000,,,POINT(165.92586285572312 -21.746904),,,,Non Forêt,Commentaire
28,435,744204534,165.92586285572312,-21.74663450516111,adrien.bertaud@oeil.nc,false,2024-04-16 06:13,191.3 secs,Orthophotos_2000,,,POINT(165.92586285572312 -21.74663450516111),,,,Non Forêt,Commentaire
28,436,744204535,165.926153,-21.747173494333268,adrien.bertaud@oeil.nc,false,2024-04-16 06:13,191.3 secs,Orthophotos_2000,,,POINT(165.926153 -21.747173494333268),,,,Non Forêt,Commentaire
28,437,744204536,165.926153,-21.746904,adrien.bertaud@oeil.nc,false,2024-04-16 06:13,191.3 secs,Orthophotos_2000,,,POINT(165.926153 -21.746904),,,,Forêt,Commentaire
28,438,744204537,165.926153,-21.74663450516111,adrien.bertaud@oeil.nc,false,2024-04-16 06:13,191.3 secs,Orthophotos_2000,,,POINT(165.926153 -21.74663450516111),,,,Non Forêt,Commentaire
28,439,744204538,165.92644314427685,-21.747173494333268,adrien.bertaud@oeil.nc,false,2024-04-16 06:13,191.3 secs,Orthophotos_2000,,,POINT(165.92644314427685 -21.747173494333268),,,,Forêt,Commentaire
28,440,744204539,165.92644314427685,-21.746904,adrien.bertaud@oeil.nc,false,2024-04-16 06:13,191.3 secs,Orthophotos_2000,,,POINT(165.92644314427685 -21.746904),,,,Forêt,Commentaire
28,441,744204540,165.92644314427685,-21.74663450516111,adrien.bertaud@oeil.nc,false,2024-04-16 06:13,191.3 secs,Orthophotos_2000,,,POINT(165.92644314427685 -21.74663450516111),,,,Non Forêt,Commentaire
29,449,744204541,165.90354085054756,-21.749735494333223,adrien.bertaud@oeil.nc,false,2024-04-16 06:13,162.9 secs,Orthophotos_2000,,,POINT(165.90354085054756 -21.749735494333223),,,,Non Forêt,Commentaire
29,450,744204542,165.90354085054756,-21.749465999999998,adrien.bertaud@oeil.nc,false,2024-04-16 06:13,162.9 secs,Orthophotos_2000,,,POINT(165.90354085054756 -21.749465999999998),,,,Non Forêt,Commentaire
29,451,744204543,165.90354085054756,-21.749196505161052,adrien.bertaud@oeil.nc,false,2024-04-16 06:13,162.9 secs,Orthophotos_2000,,,POINT(165.90354085054756 -21.749196505161052),,,,Non Forêt,Commentaire
29,452,744204544,165.903831,-21.749735494333223,adrien.bertaud@oeil.nc,false,2024-04-16 06:13,162.9 secs,Orthophotos_2000,,,POINT(165.903831 -21.749735494333223),,,,Non Forêt,Commentaire
29,453,744204545,165.903831,-21.749465999999998,adrien.bertaud@oeil.nc,false,2024-04-16 06:13,162.9 secs,Orthophotos_2000,,,POINT(165.903831 -21.749465999999998),,,,Non Forêt,Commentaire
29,454,744204546,165.903831,-21.749196505161052,adrien.bertaud@oeil.nc,false,2024-04-16 06:13,162.9 secs,Orthophotos_2000,,,POINT(165.903831 -21.749196505161052),,,,Non Forêt,Commentaire
29,455,744204547,165.9041211494525,-21.749735494333223,adrien.bertaud@oeil.nc,false,2024-04-16 06:13,162.9 secs,Orthophotos_2000,,,POINT(165.9041211494525 -21.749735494333223),,,,Non Forêt,Commentaire
29,456,744204548,165.9041211494525,-21.749465999999998,adrien.bertaud@oeil.nc,false,2024-04-16 06:13,162.9 secs,Orthophotos_2000,,,POINT(165.9041211494525 -21.749465999999998),,,,Non Forêt,Commentaire
29,457,744204549,165.9041211494525,-21.749196505161052,adrien.bertaud@oeil.nc,false,2024-04-16 06:13,162.9 secs,Orthophotos_2000,,,POINT(165.9041211494525 -21.749196505161052),,,,Non Forêt,Commentaire
30,465,744204550,166.09036085172534,-21.74915249433323,adrien.bertaud@oeil.nc,false,2024-04-16 06:13,173.6 secs,Orthophotos_2000,,,POINT(166.09036085172534 -21.74915249433323),,,,Non Forêt,Commentaire
30,466,744204551,166.09036085172534,-21.748883000000006,adrien.bertaud@oeil.nc,false,2024-04-16 06:13,173.6 secs,Orthophotos_2000,,,POINT(166.09036085172534 -21.748883000000006),,,,Non Forêt,Commentaire
30,467,744204552,166.09036085172534,-21.748613505161074,adrien.bertaud@oeil.nc,false,2024-04-16 06:13,173.6 secs,Orthophotos_2000,,,POINT(166.09036085172534 -21.748613505161074),,,,Forêt,Commentaire
30,468,744204553,166.090651,-21.74915249433323,adrien.bertaud@oeil.nc,false,2024-04-16 06:13,173.6 secs,Orthophotos_2000,,,POINT(166.090651 -21.74915249433323),,,,Non Forêt,Commentaire
30,469,744204554,166.090651,-21.748883000000006,adrien.bertaud@oeil.nc,false,2024-04-16 06:13,173.6 secs,Orthophotos_2000,,,POINT(166.090651 -21.748883000000006),,,,Non Forêt,Commentaire
30,470,744204555,166.090651,-21.748613505161074,adrien.bertaud@oeil.nc,false,2024-04-16 06:13,173.6 secs,Orthophotos_2000,,,POINT(166.090651 -21.748613505161074),,,,Non Forêt,Commentaire
30,471,744204556,166.09094114827468,-21.74915249433323,adrien.bertaud@oeil.nc,false,2024-04-16 06:13,173.6 secs,Orthophotos_2000,,,POINT(166.09094114827468 -21.74915249433323),,,,Non Forêt,Commentaire
30,472,744204557,166.09094114827468,-21.748883000000006,adrien.bertaud@oeil.nc,false,2024-04-16 06:13,173.6 secs,Orthophotos_2000,,,POINT(166.09094114827468 -21.748883000000006),,,,Non Forêt,Commentaire
30,473,744204558,166.09094114827468,-21.748613505161074,adrien.bertaud@oeil.nc,false,2024-04-16 06:13,173.6 secs,Orthophotos_2000,,,POINT(166.09094114827468 -21.748613505161074),,,,Non Forêt,Commentaire
31,481,744204559,166.0816708483251,-21.750835494333217,adrien.bertaud@oeil.nc,false,2024-04-16 06:13,167.8 secs,Orthophotos_2000,,,POINT(166.0816708483251 -21.750835494333217),,,,Non Forêt,Commentaire
31,482,744204560,166.0816708483251,-21.750565999999992,adrien.bertaud@oeil.nc,false,2024-04-16 06:13,167.8 secs,Orthophotos_2000,,,POINT(166.0816708483251 -21.750565999999992),,,,Non Forêt,Commentaire
31,483,744204561,166.0816708483251,-21.750296505161046,adrien.bertaud@oeil.nc,false,2024-04-16 06:13,167.8 secs,Orthophotos_2000,,,POINT(166.0816708483251 -21.750296505161046),,,,Non Forêt,Commentaire
31,484,744204562,166.081961,-21.750835494333217,adrien.bertaud@oeil.nc,false,2024-04-16 06:13,167.8 secs,Orthophotos_2000,,,POINT(166.081961 -21.750835494333217),,,,Non Forêt,Commentaire
31,485,744204563,166.081961,-21.750565999999992,adrien.bertaud@oeil.nc,false,2024-04-16 06:13,167.8 secs,Orthophotos_2000,,,POINT(166.081961 -21.750565999999992),,,,Non Forêt,Commentaire
31,486,744204564,166.081961,-21.750296505161046,adrien.bertaud@oeil.nc,false,2024-04-16 06:13,167.8 secs,Orthophotos_2000,,,POINT(166.081961 -21.750296505161046),,,,Non Forêt,Commentaire
31,487,744204565,166.08225115167485,-21.750835494333217,adrien.bertaud@oeil.nc,false,2024-04-16 06:13,167.8 secs,Orthophotos_2000,,,POINT(166.08225115167485 -21.750835494333217),,,,Non Forêt,Commentaire
31,488,744204566,166.08225115167485,-21.750565999999992,adrien.bertaud@oeil.nc,false,2024-04-16 06:13,167.8 secs,Orthophotos_2000,,,POINT(166.08225115167485 -21.750565999999992),,,,Non Forêt,Commentaire
31,489,744204567,166.08225115167485,-21.750296505161046,adrien.bertaud@oeil.nc,false,2024-04-16 06:13,167.8 secs,Orthophotos_2000,,,POINT(166.08225115167485 -21.750296505161046),,,,Forêt,Commentaire
32,497,744204568,165.85430082372582,-21.76300649433307,adrien.bertaud@oeil.nc,false,2024-04-16 06:13,163.5 secs,Orthophotos_2000,,,POINT(165.85430082372582 -21.76300649433307),,,,Non Forêt,Commentaire
32,498,744204569,165.85430082372582,-21.762737,adrien.bertaud@oeil.nc,false,2024-04-16 06:13,163.5 secs,Orthophotos_2000,,,POINT(165.85430082372582 -21.762737),,,,Non Forêt,Commentaire
32,499,744204570,165.85430082372582,-21.7624675051609,adrien.bertaud@oeil.nc,false,2024-04-16 06:13,163.5 secs,Orthophotos_2000,,,POINT(165.85430082372582 -21.7624675051609),,,,Non Forêt,Commentaire
32,500,744204571,165.854591,-21.76300649433307,adrien.bertaud@oeil.nc,false,2024-04-16 06:13,163.5 secs,Orthophotos_2000,,,POINT(165.854591 -21.76300649433307),,,,Non Forêt,Commentaire
32,501,744204572,165.854591,-21.762737,adrien.bertaud@oeil.nc,false,2024-04-16 06:13,163.5 secs,Orthophotos_2000,,,POINT(165.854591 -21.762737),,,,Non Forêt,Commentaire
32,502,744204573,165.854591,-21.7624675051609,adrien.bertaud@oeil.nc,false,2024-04-16 06:13,163.5 secs,Orthophotos_2000,,,POINT(165.854591 -21.7624675051609),,,,Non Forêt,Commentaire
32,503,744204574,165.85488117627415,-21.76300649433307,adrien.bertaud@oeil.nc,false,2024-04-16 06:13,163.5 secs,Orthophotos_2000,,,POINT(165.85488117627415 -21.76300649433307),,,,Non Forêt,Commentaire
32,504,744204575,165.85488117627415,-21.762737,adrien.bertaud@oeil.nc,false,2024-04-16 06:13,163.5 secs,Orthophotos_2000,,,POINT(165.85488117627415 -21.762737),,,,Non Forêt,Commentaire
32,505,744204576,165.85488117627415,-21.7624675051609,adrien.bertaud@oeil.nc,false,2024-04-16 06:13,163.5 secs,Orthophotos_2000,,,POINT(165.85488117627415 -21.7624675051609),,,,Non Forêt,Commentaire
33,513,744204577,165.936136818046,-21.765815494333026,adrien.bertaud@oeil.nc,false,2024-04-16 06:14,165.1 secs,Orthophotos_2000,,,POINT(165.936136818046 -21.765815494333026),,,,Non Forêt,Commentaire
33,514,744204578,165.936136818046,-21.765546,adrien.bertaud@oeil.nc,false,2024-04-16 06:14,165.1 secs,Orthophotos_2000,,,POINT(165.936136818046 -21.765546),,,,Non Forêt,Commentaire
33,515,744204579,165.936136818046,-21.765276505160884,adrien.bertaud@oeil.nc,false,2024-04-16 06:14,165.1 secs,Orthophotos_2000,,,POINT(165.936136818046 -21.765276505160884),,,,Non Forêt,Commentaire
33,516,744204580,165.936427,-21.765815494333026,adrien.bertaud@oeil.nc,false,2024-04-16 06:14,165.1 secs,Orthophotos_2000,,,POINT(165.936427 -21.765815494333026),,,,Non Forêt,Commentaire
33,517,744204581,165.936427,-21.765546,adrien.bertaud@oeil.nc,false,2024-04-16 06:14,165.1 secs,Orthophotos_2000,,,POINT(165.936427 -21.765546),,,,Non Forêt,Commentaire
33,518,744204582,165.936427,-21.765276505160884,adrien.bertaud@oeil.nc,false,2024-04-16 06:14,165.1 secs,Orthophotos_2000,,,POINT(165.936427 -21.765276505160884),,,,Non Forêt,Commentaire
33,519,744204583,165.936717181954,-21.765815494333026,adrien.bertaud@oeil.nc,false,2024-04-16 06:14,165.1 secs,Orthophotos_2000,,,POINT(165.936717181954 -21.765815494333026),,,,Non Forêt,Commentaire
33,520,744204584,165.936717181954,-21.765546,adrien.bertaud@oeil.nc,false,2024-04-16 06:14,165.1 secs,Orthophotos_2000,,,POINT(165.936717181954 -21.765546),,,,Non Forêt,Commentaire
33,521,744204585,165.936717181954,-21.765276505160884,adrien.bertaud@oeil.nc,false,2024-04-16 06:14,165.1 secs,Orthophotos_2000,,,POINT(165.936717181954 -21.765276505160884),,,,Non Forêt,Commentaire
34,529,744204586,165.93759581532206,-21.767162494333007,adrien.bertaud@oeil.nc,false,2024-04-16 06:14,162.5 secs,Orthophotos_2000,,,POINT(165.93759581532206 -21.767162494333007),,,,Non Forêt,Commentaire
34,530,744204587,165.93759581532206,-21.76689300000001,adrien.bertaud@oeil.nc,false,2024-04-16 06:14,162.5 secs,Orthophotos_2000,,,POINT(165.93759581532206 -21.76689300000001),,,,Non Forêt,Commentaire
34,531,744204588,165.93759581532206,-21.76662350516085,adrien.bertaud@oeil.nc,false,2024-04-16 06:14,162.5 secs,Orthophotos_2000,,,POINT(165.93759581532206 -21.76662350516085),,,,Non Forêt,Commentaire
34,532,744204589,165.93788600000002,-21.767162494333007,adrien.bertaud@oeil.nc,false,2024-04-16 06:14,162.5 secs,Orthophotos_2000,,,POINT(165.93788600000002 -21.767162494333007),,,,Non Forêt,Commentaire
34,533,744204590,165.93788600000002,-21.76689300000001,adrien.bertaud@oeil.nc,false,2024-04-16 06:14,162.5 secs,Orthophotos_2000,,,POINT(165.93788600000002 -21.76689300000001),,,,Non Forêt,Commentaire
34,534,744204591,165.93788600000002,-21.76662350516085,adrien.bertaud@oeil.nc,false,2024-04-16 06:14,162.5 secs,Orthophotos_2000,,,POINT(165.93788600000002 -21.76662350516085),,,,Non Forêt,Commentaire
34,535,744204592,165.93817618467796,-21.767162494333007,adrien.bertaud@oeil.nc,false,2024-04-16 06:14,162.5 secs,Orthophotos_2000,,,POINT(165.93817618467796 -21.767162494333007),,,,Non Forêt,Commentaire
34,536,744204593,165.93817618467796,-21.76689300000001,adrien.bertaud@oeil.nc,false,2024-04-16 06:14,162.5 secs,Orthophotos_2000,,,POINT(165.93817618467796 -21.76689300000001),,,,Non Forêt,Commentaire
34,537,744204594,165.93817618467796,-21.76662350516085,adrien.bertaud@oeil.nc,false,2024-04-16 06:14,162.5 secs,Orthophotos_2000,,,POINT(165.93817618467796 -21.76662350516085),,,,Non Forêt,Commentaire
35,545,744204595,165.86682380796196,-21.77080149433297,adrien.bertaud@oeil.nc,false,2024-04-16 06:14,171.8 secs,Orthophotos_2000,,,POINT(165.86682380796196 -21.77080149433297),,,,Non Forêt,Commentaire
35,546,744204596,165.86682380796196,-21.770532000000003,adrien.bertaud@oeil.nc,false,2024-04-16 06:14,171.8 secs,Orthophotos_2000,,,POINT(165.86682380796196 -21.770532000000003),,,,Non Forêt,Commentaire
35,547,744204597,165.86682380796196,-21.770262505160815,adrien.bertaud@oeil.nc,false,2024-04-16 06:14,171.8 secs,Orthophotos_2000,,,POINT(165.86682380796196 -21.770262505160815),,,,Non Forêt,Commentaire
35,548,744204598,165.867114,-21.77080149433297,adrien.bertaud@oeil.nc,false,2024-04-16 06:14,171.8 secs,Orthophotos_2000,,,POINT(165.867114 -21.77080149433297),,,,Non Forêt,Commentaire
35,549,744204599,165.867114,-21.770532000000003,adrien.bertaud@oeil.nc,false,2024-04-16 06:14,171.8 secs,Orthophotos_2000,,,POINT(165.867114 -21.770532000000003),,,,Forêt,Commentaire
35,550,744204600,165.867114,-21.770262505160815,adrien.bertaud@oeil.nc,false,2024-04-16 06:14,171.8 secs,Orthophotos_2000,,,POINT(165.867114 -21.770262505160815),,,,Non Forêt,Commentaire
35,551,744204601,165.86740419203795,-21.77080149433297,adrien.bertaud@oeil.nc,false,2024-04-16 06:14,171.8 secs,Orthophotos_2000,,,POINT(165.86740419203795 -21.77080149433297),,,,Non Forêt,Commentaire
35,552,744204602,165.86740419203795,-21.770532000000003,adrien.bertaud@oeil.nc,false,2024-04-16 06:14,171.8 secs,Orthophotos_2000,,,POINT(165.86740419203795 -21.770532000000003),,,,Forêt,Commentaire
35,553,744204603,165.86740419203795,-21.770262505160815,adrien.bertaud@oeil.nc,false,2024-04-16 06:14,171.8 secs,Orthophotos_2000,,,POINT(165.86740419203795 -21.770262505160815),,,,Non Forêt,Commentaire
36,561,744204604,166.09491779699292,-21.776223494332882,adrien.bertaud@oeil.nc,false,2024-04-16 06:14,173.7 secs,Orthophotos_2000,,,POINT(166.09491779699292 -21.776223494332882),,,,Non Forêt,Commentaire
36,562,744204605,166.09491779699292,-21.775953999999984,adrien.bertaud@oeil.nc,false,2024-04-16 06:14,173.7 secs,Orthophotos_2000,,,POINT(166.09491779699292 -21.775953999999984),,,,Non Forêt,Commentaire
36,563,744204606,166.09491779699292,-21.77568450516071,adrien.bertaud@oeil.nc,false,2024-04-16 06:14,173.7 secs,Orthophotos_2000,,,POINT(166.09491779699292 -21.77568450516071),,,,Non Forêt,Commentaire
36,564,744204607,166.09520800000004,-21.776223494332882,adrien.bertaud@oeil.nc,false,2024-04-16 06:14,173.7 secs,Orthophotos_2000,,,POINT(166.09520800000004 -21.776223494332882),,,,Forêt,Commentaire
36,565,744204608,166.09520800000004,-21.775953999999984,adrien.bertaud@oeil.nc,false,2024-04-16 06:14,173.7 secs,Orthophotos_2000,,,POINT(166.09520800000004 -21.775953999999984),,,,Forêt,Commentaire
36,566,744204609,166.09520800000004,-21.77568450516071,adrien.bertaud@oeil.nc,false,2024-04-16 06:14,173.7 secs,Orthophotos_2000,,,POINT(166.09520800000004 -21.77568450516071),,,,Non Forêt,Commentaire
36,567,744204610,166.09549820300717,-21.776223494332882,adrien.bertaud@oeil.nc,false,2024-04-16 06:14,173.7 secs,Orthophotos_2000,,,POINT(166.09549820300717 -21.776223494332882),,,,Forêt,Commentaire
36,568,744204611,166.09549820300717,-21.775953999999984,adrien.bertaud@oeil.nc,false,2024-04-16 06:14,173.7 secs,Orthophotos_2000,,,POINT(166.09549820300717 -21.775953999999984),,,,Forêt,Commentaire
36,569,744204612,166.09549820300717,-21.77568450516071,adrien.bertaud@oeil.nc,false,2024-04-16 06:14,173.7 secs,Orthophotos_2000,,,POINT(166.09549820300717 -21.77568450516071),,,,Forêt,Commentaire
37,577,744204613,166.09289079586986,-21.776778494332888,adrien.bertaud@oeil.nc,false,2024-04-16 06:14,163.0 secs,Orthophotos_2000,,,POINT(166.09289079586986 -21.776778494332888),,,,Non Forêt,Commentaire
37,578,744204614,166.09289079586986,-21.77650900000002,adrien.bertaud@oeil.nc,false,2024-04-16 06:14,163.0 secs,Orthophotos_2000,,,POINT(166.09289079586986 -21.77650900000002),,,,Non Forêt,Commentaire
37,579,744204615,166.09289079586986,-21.77623950516073,adrien.bertaud@oeil.nc,false,2024-04-16 06:14,163.0 secs,Orthophotos_2000,,,POINT(166.09289079586986 -21.77623950516073),,,,Non Forêt,Commentaire
37,580,744204616,166.093181,-21.776778494332888,adrien.bertaud@oeil.nc,false,2024-04-16 06:14,163.0 secs,Orthophotos_2000,,,POINT(166.093181 -21.776778494332888),,,,Non Forêt,Commentaire
37,581,744204617,166.093181,-21.77650900000002,adrien.bertaud@oeil.nc,false,2024-04-16 06:14,163.0 secs,Orthophotos_2000,,,POINT(166.093181 -21.77650900000002),,,,Non Forêt,Commentaire
37,582,744204618,166.093181,-21.77623950516073,adrien.bertaud@oeil.nc,false,2024-04-16 06:14,163.0 secs,Orthophotos_2000,,,POINT(166.093181 -21.77623950516073),,,,Non Forêt,Commentaire
37,583,744204619,166.09347120413008,-21.776778494332888,adrien.bertaud@oeil.nc,false,2024-04-16 06:14,163.0 secs,Orthophotos_2000,,,POINT(166.09347120413008 -21.776778494332888),,,,Non Forêt,Commentaire
37,584,744204620,166.09347120413008,-21.77650900000002,adrien.bertaud@oeil.nc,false,2024-04-16 06:14,163.0 secs,Orthophotos_2000,,,POINT(166.09347120413008 -21.77650900000002),,,,Non Forêt,Commentaire
37,585,744204621,166.09347120413008,-21.77623950516073,adrien.bertaud@oeil.nc,false,2024-04-16 06:14,163.0 secs,Orthophotos_2000,,,POINT(166.09347120413008 -21.77623950516073),,,,Non Forêt,Commentaire
38,593,744204622,166.0949217958962,-21.776765494332892,adrien.bertaud@oeil.nc,false,2024-04-16 06:15,177.8 secs,Orthophotos_2000,,,POINT(166.0949217958962 -21.776765494332892),,,,Non Forêt,Commentaire
38,594,744204623,166.0949217958962,-21.77649600000001,adrien.bertaud@oeil.nc,false,2024-04-16 06:15,177.8 secs,Orthophotos_2000,,,POINT(166.0949217958962 -21.77649600000001),,,,Non Forêt,Commentaire
38,595,744204624,166.0949217958962,-21.776226505160736,adrien.bertaud@oeil.nc,false,2024-04-16 06:15,177.8 secs,Orthophotos_2000,,,POINT(166.0949217958962 -21.776226505160736),,,,Non Forêt,Commentaire
38,596,744204625,166.095212,-21.776765494332892,adrien.bertaud@oeil.nc,false,2024-04-16 06:15,177.8 secs,Orthophotos_2000,,,POINT(166.095212 -21.776765494332892),,,,Non Forêt,Commentaire
38,597,744204626,166.095212,-21.77649600000001,adrien.bertaud@oeil.nc,false,2024-04-16 06:15,177.8 secs,Orthophotos_2000,,,POINT(166.095212 -21.77649600000001),,,,Non Forêt,Commentaire
38,598,744204627,166.095212,-21.776226505160736,adrien.bertaud@oeil.nc,false,2024-04-16 06:15,177.8 secs,Orthophotos_2000,,,POINT(166.095212 -21.776226505160736),,,,Forêt,Commentaire
38,599,744204628,166.0955022041038,-21.776765494332892,adrien.bertaud@oeil.nc,false,2024-04-16 06:15,177.8 secs,Orthophotos_2000,,,POINT(166.0955022041038 -21.776765494332892),,,,Forêt,Commentaire
38,600,744204629,166.0955022041038,-21.77649600000001,adrien.bertaud@oeil.nc,false,2024-04-16 06:15,177.8 secs,Orthophotos_2000,,,POINT(166.0955022041038 -21.77649600000001),,,,Forêt,Commentaire
38,601,744204630,166.0955022041038,-21.776226505160736,adrien.bertaud@oeil.nc,false,2024-04-16 06:15,177.8 secs,Orthophotos_2000,,,POINT(166.0955022041038 -21.776226505160736),,,,Forêt,Commentaire
39,609,744204631,165.88050779220725,-21.77858849433285,adrien.bertaud@oeil.nc,false,2024-04-16 06:15,196.5 secs,Orthophotos_2000,,,POINT(165.88050779220725 -21.77858849433285),,,,Forêt,Commentaire
39,610,744204632,165.88050779220725,-21.778318999999996,adrien.bertaud@oeil.nc,false,2024-04-16 06:15,196.5 secs,Orthophotos_2000,,,POINT(165.88050779220725 -21.778318999999996),,,,Forêt,Commentaire
39,611,744204633,165.88050779220725,-21.77804950516068,adrien.bertaud@oeil.nc,false,2024-04-16 06:15,196.5 secs,Orthophotos_2000,,,POINT(165.88050779220725 -21.77804950516068),,,,Forêt,Commentaire
39,612,744204634,165.880798,-21.77858849433285,adrien.bertaud@oeil.nc,false,2024-04-16 06:15,196.5 secs,Orthophotos_2000,,,POINT(165.880798 -21.77858849433285),,,,Non Forêt,Commentaire
39,613,744204635,165.880798,-21.778318999999996,adrien.bertaud@oeil.nc,false,2024-04-16 06:15,196.5 secs,Orthophotos_2000,,,POINT(165.880798 -21.778318999999996),,,,Forêt,Commentaire
39,614,744204636,165.880798,-21.77804950516068,adrien.bertaud@oeil.nc,false,2024-04-16 06:15,196.5 secs,Orthophotos_2000,,,POINT(165.880798 -21.77804950516068),,,,Non Forêt,Commentaire
39,615,744204637,165.88108820779277,-21.77858849433285,adrien.bertaud@oeil.nc,false,2024-04-16 06:15,196.5 secs,Orthophotos_2000,,,POINT(165.88108820779277 -21.77858849433285),,,,Non Forêt,Commentaire
39,616,744204638,165.88108820779277,-21.778318999999996,adrien.bertaud@oeil.nc,false,2024-04-16 06:15,196.5 secs,Orthophotos_2000,,,POINT(165.88108820779277 -21.778318999999996),,,,Non Forêt,Commentaire
39,617,744204639,165.88108820779277,-21.77804950516068,adrien.bertaud@oeil.nc,false,2024-04-16 06:15,196.5 secs,Orthophotos_2000,,,POINT(165.88108820779277 -21.77804950516068),,,,Non Forêt,Commentaire
40,625,744204640,166.09463579479743,-21.777308494332885,adrien.bertaud@oeil.nc,false,2024-04-16 06:15,163.5 secs,Orthophotos_2000,,,POINT(166.09463579479743 -21.777308494332885),,,,Non Forêt,Commentaire
40,626,744204641,166.09463579479743,-21.777039000000002,adrien.bertaud@oeil.nc,false,2024-04-16 06:15,163.5 secs,Orthophotos_2000,,,POINT(166.09463579479743 -21.777039000000002),,,,Non Forêt,Commentaire
40,627,744204642,166.09463579479743,-21.776769505160715,adrien.bertaud@oeil.nc,false,2024-04-16 06:15,163.5 secs,Orthophotos_2000,,,POINT(166.09463579479743 -21.776769505160715),,,,Non Forêt,Commentaire
40,628,744204643,166.094926,-21.777308494332885,adrien.bertaud@oeil.nc,false,2024-04-16 06:15,163.5 secs,Orthophotos_2000,,,POINT(166.094926 -21.777308494332885),,,,Non Forêt,Commentaire
40,629,744204644,166.094926,-21.777039000000002,adrien.bertaud@oeil.nc,false,2024-04-16 06:15,163.5 secs,Orthophotos_2000,,,POINT(166.094926 -21.777039000000002),,,,Non Forêt,Commentaire
40,630,744204645,166.094926,-21.776769505160715,adrien.bertaud@oeil.nc,false,2024-04-16 06:15,163.5 secs,Orthophotos_2000,,,POINT(166.094926 -21.776769505160715),,,,Non Forêt,Commentaire
40,631,744204646,166.09521620520255,-21.777308494332885,adrien.bertaud@oeil.nc,false,2024-04-16 06:15,163.5 secs,Orthophotos_2000,,,POINT(166.09521620520255 -21.777308494332885),,,,Non Forêt,Commentaire
